0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019444444444444444,0.005138888888888889,0.009583333333333333,0.014027777777777778,0.018333333333333333,0.022222222222222223,0.025138888888888888,0.028194444444444446,0.030416666666666668,0.03263888888888889,0.034861111111111114,0.03611111111111111,0.03916666666666667,0.04138888888888889,0.04513888888888889,0.04791666666666667,0.051527777777777777,0.05388888888888889,0.05652777777777778,0.059027777777777776,0.06277777777777778,0.06625,0.07,0.07277777777777777,0.0751388888888889,0.07763888888888888,0.07902777777777778,0.08041666666666666,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.08097222222222222,0.07902777777777778,0.07583333333333334,0.07138888888888889,0.06694444444444445,0.06263888888888888,0.05875,0.05583333333333333,0.05277777777777778,0.050555555555555555,0.04833333333333333,0.04611111111111111,0.04486111111111111,0.041805555555555554,0.03958333333333333,0.035833333333333335,0.03305555555555555,0.029444444444444443,0.027083333333333334,0.024444444444444446,0.021944444444444444,0.018194444444444444,0.014722222222222222,0.010972222222222222,0.008194444444444445,0.005833333333333334,0.0033333333333333335,0.0019444444444444444,0.0005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006944444444444445,0.0015277777777777779,0.002361111111111111,0.0033333333333333335,0.005,0.006944444444444444,0.009027777777777777,0.012361111111111111,0.015277777777777777,0.018472222222222223,0.020694444444444446,0.02388888888888889,0.025833333333333333,0.029166666666666667,0.03236111111111111,0.035416666666666666,0.03736111111111111,0.03958333333333333,0.04138888888888889,0.043055555555555555,0.04541666666666667,0.04833333333333333,0.050972222222222224,0.05361111111111111,0.05638888888888889,0.059305555555555556,0.06180555555555556,0.06472222222222222,0.0675,0.07069444444444445,0.07347222222222222,0.07611111111111112,0.07819444444444444,0.0798611111111111,0.08097222222222222,0.08194444444444444,0.08333333333333333,0.08347222222222223,0.08444444444444445,0.08375,0.08375,0.08333333333333333,0.08305555555555555,0.08138888888888889,0.08013888888888888,0.07833333333333334,0.07722222222222222,0.0763888888888889,0.07583333333333334,0.07583333333333334,0.07541666666666667,0.07611111111111112,0.07541666666666667,0.0763888888888889,0.07777777777777778,0.07875,0.07930555555555556,0.07972222222222222,0.08013888888888888,0.0798611111111111,0.08,0.07902777777777778,0.07652777777777778,0.0751388888888889,0.07277777777777777,0.07027777777777777,0.06597222222222222,0.0636111111111111,0.059444444444444446,0.05625,0.05263888888888889,0.050972222222222224,0.04902777777777778,0.04819444444444444,0.04694444444444444,0.044444444444444446,0.043055555555555555,0.042083333333333334,0.04111111111111111,0.03958333333333333,0.03805555555555556,0.03652777777777778,0.03361111111111111,0.030416666666666668,0.02652777777777778,0.02263888888888889,0.019305555555555555,0.015833333333333335,0.012083333333333333,0.008888888888888889,0.006527777777777778,0.004027777777777778,0.0020833333333333333,0.0004166666666666667,0.0002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004166666666666667,0.00125,0.0022222222222222222,0.0031944444444444446,0.0044444444444444444,0.005694444444444445,0.006944444444444444,0.008472222222222223,0.009722222222222222,0.010972222222222222,0.012777777777777779,0.014722222222222222,0.01638888888888889,0.017638888888888888,0.019583333333333335,0.021527777777777778,0.024027777777777776,0.02625,0.02861111111111111,0.03152777777777778,0.034583333333333334,0.03777777777777778,0.04111111111111111,0.04486111111111111,0.04861111111111111,0.05291666666666667,0.05736111111111111,0.06222222222222222,0.06625,0.06972222222222223,0.07222222222222222,0.07472222222222222,0.07763888888888888,0.0798611111111111,0.08180555555555556,0.08347222222222223,0.08611111111111111,0.08777777777777777,0.08902777777777778,0.08986111111111111,0.09069444444444444,0.09152777777777778,0.09208333333333334,0.09277777777777778,0.0926388888888889,0.09208333333333334,0.09180555555555556,0.09166666666666666,0.09166666666666666,0.09166666666666666,0.0913888888888889,0.09111111111111111,0.09027777777777778,0.08930555555555555,0.08861111111111111,0.0875,0.0875,0.08708333333333333,0.08666666666666667,0.08625,0.08597222222222223,0.08569444444444445,0.08444444444444445,0.08361111111111111,0.08194444444444444,0.08055555555555556,0.07791666666666666,0.0763888888888889,0.07388888888888889,0.07152777777777777,0.06916666666666667,0.06666666666666667,0.06402777777777778,0.06055555555555556,0.058611111111111114,0.05569444444444444,0.05305555555555556,0.04888888888888889,0.04569444444444445,0.042777777777777776,0.03986111111111111,0.03652777777777778,0.03347222222222222,0.030555555555555555,0.02666666666666667,0.02388888888888889,0.020277777777777777,0.017222222222222222,0.012777777777777779,0.009166666666666667,0.006666666666666667,0.004722222222222222,0.0030555555555555557,0.001388888888888889,0.0005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002777777777777778,0.0009722222222222222,0.0018055555555555555,0.002638888888888889,0.00375,0.004722222222222222,0.005833333333333334,0.007361111111111111,0.010138888888888888,0.013472222222222222,0.017083333333333332,0.020416666666666666,0.023333333333333334,0.025555555555555557,0.028888888888888888,0.030972222222222224,0.03319444444444444,0.035,0.03763888888888889,0.04069444444444444,0.044444444444444446,0.05,0.05513888888888889,0.06055555555555556,0.06541666666666666,0.07069444444444445,0.07583333333333334,0.08013888888888888,0.08416666666666667,0.08736111111111111,0.0901388888888889,0.09236111111111112,0.09361111111111112,0.09416666666666666,0.09458333333333334,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09472222222222222,0.09444444444444444,0.09375,0.09291666666666666,0.09208333333333334,0.09097222222222222,0.09,0.08888888888888889,0.08736111111111111,0.08458333333333333,0.08125,0.07763888888888888,0.07430555555555556,0.07138888888888889,0.06916666666666667,0.06583333333333333,0.06375,0.06152777777777778,0.059722222222222225,0.05708333333333333,0.05402777777777778,0.050277777777777775,0.04472222222222222,0.03958333333333333,0.034166666666666665,0.029305555555555557,0.024027777777777776,0.01888888888888889,0.014583333333333334,0.010555555555555556,0.007361111111111111,0.004583333333333333,0.002361111111111111,0.0011111111111111111,0.0005555555555555556,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001388888888888889,0.0005555555555555556,0.0009722222222222222,0.0016666666666666668,0.002638888888888889,0.0044444444444444444,0.006388888888888889,0.008611111111111111,0.010416666666666666,0.013194444444444444,0.015277777777777777,0.017638888888888888,0.019166666666666665,0.020833333333333332,0.021944444444444444,0.02388888888888889,0.025555555555555557,0.026805555555555555,0.028194444444444446,0.030555555555555555,0.03263888888888889,0.034027777777777775,0.035277777777777776,0.037083333333333336,0.03861111111111111,0.04,0.041527777777777775,0.043194444444444445,0.04625,0.04958333333333333,0.0525,0.05569444444444444,0.058888888888888886,0.06236111111111111,0.06402777777777778,0.06583333333333333,0.06597222222222222,0.06680555555555556,0.06638888888888889,0.06625,0.06569444444444444,0.06569444444444444,0.06569444444444444,0.06583333333333333,0.06638888888888889,0.06583333333333333,0.06583333333333333,0.06555555555555556,0.06625,0.0661111111111111,0.06625,0.0661111111111111,0.06652777777777778,0.06652777777777778,0.06652777777777778,0.06638888888888889,0.06680555555555556,0.06736111111111111,0.06666666666666667,0.06638888888888889,0.065,0.065,0.06375,0.06236111111111111,0.06152777777777778,0.06069444444444445,0.06111111111111111,0.059166666666666666,0.058333333333333334,0.056805555555555554,0.05611111111111111,0.05388888888888889,0.052083333333333336,0.05,0.04875,0.0475,0.04625,0.04416666666666667,0.041527777777777775,0.03958333333333333,0.0375,0.035277777777777776,0.03347222222222222,0.03277777777777778,0.03166666666666667,0.030694444444444444,0.029583333333333333,0.028055555555555556,0.026944444444444444,0.024444444444444446,0.021388888888888888,0.017083333333333332,0.013472222222222222,0.009166666666666667,0.005555555555555556,0.002638888888888889,0.0008333333333333334,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.0019444444444444444,0.004027777777777778,0.00625,0.008333333333333333,0.010694444444444444,0.012777777777777779,0.015277777777777777,0.018472222222222223,0.021944444444444444,0.025416666666666667,0.029027777777777777,0.03263888888888889,0.035972222222222225,0.03861111111111111,0.04111111111111111,0.043055555555555555,0.04625,0.04902777777777778,0.052222222222222225,0.05541666666666667,0.057777777777777775,0.06125,0.0636111111111111,0.06722222222222222,0.06986111111111111,0.07361111111111111,0.0763888888888889,0.08013888888888888,0.08375,0.0875,0.09041666666666667,0.09347222222222222,0.09583333333333334,0.09763888888888889,0.10027777777777777,0.10125,0.10277777777777777,0.10361111111111111,0.10402777777777777,0.10305555555555555,0.10222222222222223,0.10166666666666667,0.10041666666666667,0.09875,0.09694444444444444,0.09597222222222222,0.09569444444444444,0.09625,0.0961111111111111,0.09597222222222222,0.09513888888888888,0.095,0.09569444444444444,0.09638888888888889,0.09805555555555556,0.09791666666666667,0.09958333333333333,0.09902777777777778,0.09986111111111111,0.09958333333333333,0.09819444444444445,0.09555555555555556,0.09152777777777778,0.08833333333333333,0.08430555555555555,0.08152777777777778,0.0775,0.0751388888888889,0.07152777777777777,0.06875,0.06555555555555556,0.06236111111111111,0.05986111111111111,0.056805555555555554,0.05541666666666667,0.05472222222222222,0.05430555555555556,0.05333333333333334,0.050972222222222224,0.049305555555555554,0.04611111111111111,0.043611111111111114,0.03958333333333333,0.035555555555555556,0.03125,0.0275,0.02375,0.020416666666666666,0.0175,0.014027777777777778,0.010694444444444444,0.007083333333333333,0.0044444444444444444,0.0020833333333333333,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001388888888888889,0.0005555555555555556,0.0009722222222222222,0.0015277777777777779,0.002777777777777778,0.004722222222222222,0.006944444444444444,0.00986111111111111,0.012916666666666667,0.01597222222222222,0.019444444444444445,0.02236111111111111,0.02486111111111111,0.026944444444444444,0.02875,0.03166666666666667,0.034722222222222224,0.03902777777777778,0.0425,0.04694444444444444,0.05138888888888889,0.05472222222222222,0.05763888888888889,0.059305555555555556,0.06152777777777778,0.06402777777777778,0.06666666666666667,0.07055555555555555,0.07402777777777778,0.07833333333333334,0.08152777777777778,0.08444444444444445,0.08666666666666667,0.08805555555555555,0.08805555555555555,0.08819444444444445,0.08916666666666667,0.09041666666666667,0.09152777777777778,0.09305555555555556,0.09430555555555556,0.09638888888888889,0.09763888888888889,0.0973611111111111,0.09708333333333333,0.09652777777777778,0.09694444444444444,0.09652777777777778,0.09625,0.09652777777777778,0.09652777777777778,0.09652777777777778,0.09638888888888889,0.09652777777777778,0.09597222222222222,0.0948611111111111,0.09319444444444444,0.09166666666666666,0.08958333333333333,0.08875,0.08722222222222223,0.08652777777777777,0.08583333333333333,0.08402777777777778,0.08361111111111111,0.08194444444444444,0.07944444444444444,0.07611111111111112,0.0725,0.06791666666666667,0.06347222222222222,0.05875,0.05444444444444444,0.051666666666666666,0.04833333333333333,0.04708333333333333,0.04486111111111111,0.041944444444444444,0.03861111111111111,0.034444444444444444,0.03166666666666667,0.026805555555555555,0.02375,0.020555555555555556,0.019444444444444445,0.017777777777777778,0.01638888888888889,0.014861111111111111,0.013055555555555556,0.010138888888888888,0.0077777777777777776,0.005416666666666667,0.0033333333333333335,0.0015277777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0022222222222222222,0.0044444444444444444,0.00625,0.008888888888888889,0.010555555555555556,0.012916666666666667,0.014861111111111111,0.015833333333333335,0.018194444444444444,0.01861111111111111,0.020416666666666666,0.02263888888888889,0.025138888888888888,0.02763888888888889,0.029166666666666667,0.03111111111111111,0.03347222222222222,0.035833333333333335,0.04,0.04388888888888889,0.04972222222222222,0.05375,0.05986111111111111,0.0636111111111111,0.06694444444444445,0.07013888888888889,0.07138888888888889,0.07361111111111111,0.07583333333333334,0.07777777777777778,0.08027777777777778,0.08222222222222222,0.08402777777777778,0.085,0.08583333333333333,0.08694444444444445,0.08847222222222222,0.09,0.0913888888888889,0.09347222222222222,0.0948611111111111,0.09625,0.0975,0.09777777777777778,0.09847222222222222,0.09875,0.09944444444444445,0.1,0.10083333333333333,0.10152777777777777,0.10152777777777777,0.10208333333333333,0.10222222222222223,0.10236111111111111,0.10236111111111111,0.10180555555555555,0.10166666666666667,0.10166666666666667,0.10166666666666667,0.10180555555555555,0.10055555555555555,0.09930555555555555,0.09666666666666666,0.09444444444444444,0.09069444444444444,0.08930555555555555,0.08625,0.08375,0.0825,0.08,0.07763888888888888,0.07569444444444444,0.07277777777777777,0.06930555555555555,0.06638888888888889,0.06430555555555556,0.06125,0.058472222222222224,0.05555555555555555,0.051805555555555556,0.04708333333333333,0.041805555555555554,0.036944444444444446,0.030972222222222224,0.025972222222222223,0.021805555555555557,0.017916666666666668,0.015,0.012222222222222223,0.00986111111111111,0.0077777777777777776,0.005416666666666667,0.0031944444444444446,0.0019444444444444444,0.0011111111111111111,0.0005555555555555556,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001388888888888889,0.0006944444444444445,0.0015277777777777779,0.0033333333333333335,0.005416666666666667,0.0077777777777777776,0.010416666666666666,0.013333333333333334,0.01638888888888889,0.01875,0.02125,0.02388888888888889,0.027083333333333334,0.030972222222222224,0.034305555555555554,0.03805555555555556,0.04125,0.04541666666666667,0.04805555555555555,0.050833333333333335,0.05319444444444445,0.05597222222222222,0.059305555555555556,0.06263888888888888,0.06625,0.06902777777777777,0.07236111111111111,0.07472222222222222,0.07736111111111112,0.08013888888888888,0.08263888888888889,0.08472222222222223,0.08694444444444445,0.08819444444444445,0.08958333333333333,0.0901388888888889,0.09055555555555556,0.09194444444444444,0.09333333333333334,0.09458333333333334,0.095,0.09583333333333334,0.09569444444444444,0.09666666666666666,0.09680555555555556,0.09694444444444444,0.09777777777777778,0.09777777777777778,0.09777777777777778,0.09763888888888889,0.09763888888888889,0.09722222222222222,0.09638888888888889,0.09555555555555556,0.09444444444444444,0.09402777777777778,0.0925,0.09166666666666666,0.08958333333333333,0.08819444444444445,0.08736111111111111,0.08666666666666667,0.08513888888888889,0.08361111111111111,0.08166666666666667,0.07763888888888888,0.07541666666666667,0.07055555555555555,0.06791666666666667,0.06319444444444444,0.06027777777777778,0.05708333333333333,0.05430555555555556,0.050694444444444445,0.04680555555555556,0.043472222222222225,0.03972222222222222,0.0375,0.03361111111111111,0.03125,0.02847222222222222,0.02625,0.024027777777777776,0.022083333333333333,0.019305555555555555,0.016944444444444446,0.014722222222222222,0.012777777777777779,0.011111111111111112,0.009444444444444445,0.0075,0.005277777777777778,0.003611111111111111,0.0019444444444444444,0.001388888888888889,0.0002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.0016666666666666668,0.002777777777777778,0.005555555555555556,0.009166666666666667,0.013194444444444444,0.016805555555555556,0.02013888888888889,0.025694444444444443,0.03180555555555555,0.036944444444444446,0.04083333333333333,0.04472222222222222,0.04763888888888889,0.050277777777777775,0.052083333333333336,0.05486111111111111,0.05722222222222222,0.059722222222222225,0.0636111111111111,0.06513888888888889,0.06625,0.06805555555555555,0.06958333333333333,0.07194444444444445,0.07652777777777778,0.0811111111111111,0.08680555555555555,0.09305555555555556,0.09916666666666667,0.10430555555555555,0.10805555555555556,0.11097222222222222,0.11305555555555556,0.11388888888888889,0.115,0.11597222222222223,0.11611111111111111,0.11597222222222223,0.11638888888888889,0.11611111111111111,0.11541666666666667,0.115,0.11444444444444445,0.11430555555555555,0.11402777777777778,0.11388888888888889,0.11388888888888889,0.11388888888888889,0.11388888888888889,0.11388888888888889,0.11361111111111111,0.11305555555555556,0.1125,0.1111111111111111,0.10944444444444444,0.1075,0.10583333333333333,0.10416666666666667,0.10125,0.09777777777777778,0.09513888888888888,0.09222222222222222,0.08847222222222222,0.08527777777777777,0.08263888888888889,0.08041666666666666,0.0763888888888889,0.07208333333333333,0.06763888888888889,0.06430555555555556,0.06180555555555556,0.059444444444444446,0.05722222222222222,0.05541666666666667,0.0525,0.04902777777777778,0.04527777777777778,0.04125,0.037083333333333336,0.03319444444444444,0.029861111111111113,0.02722222222222222,0.024444444444444446,0.021527777777777778,0.01861111111111111,0.01597222222222222,0.012777777777777779,0.009444444444444445,0.006388888888888889,0.0038888888888888888,0.0022222222222222222,0.0011111111111111111,0.0005555555555555556,0.0001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
